NUM,가게명,x,y,주소
1486,화덕피자,394704.2184,187679.4017,부산광역시 해운대구 우동 1413번지 
1487,그양반네,394704.2184,187679.4017,부산광역시 해운대구 우동 1413번지 
1488,밍스트럭,394704.2184,187679.4017,부산광역시 해운대구 우동 1413번지 
1489,츄로스토리,394524.0438,187575.1002,부산광역시 해운대구 우동 1413-4번지 
1490,헌터스위크,394704.2184,187679.4017,부산광역시 해운대구 우동 1413번지 
1491,알로하키친,390831.1651,177879.8521,부산광역시 영도구 동삼동 1번지 
1492,새참컴퍼니,390831.1651,177879.8521,부산광역시 영도구 동삼동 1번지 한국해양대학교내 
1493,머스테이크,387901.3929,190682.9341,부산광역시 동래구 사직동 930번지 
1494,불스초이스,387901.3929,190682.9341,부산광역시 동래구 사직동 930번지 
1495,윤아네,387901.3929,190682.9341,부산광역시 동래구 사직동 930번지 
1496,chapchaf(찹찹),387901.3929,190682.9341,부산광역시 동래구 사직동 930번지 
1497,엔제리너스커피,403142,198729,부산광역시 기장군 일광면 이천리 750-4번지 
1498,동고동락,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1499,포치트럭1호,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1500,어묵공방,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1501,집나온형제,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1502,오드너스,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1503,말랑말랑분식,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1504,에이치(H) 브라더스,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1505,새참컴퍼니,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1506,푸드로켓,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1507,이태리오지상,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1508,쉬림진,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1509,뜨겁냥차갑냥,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1510,마크툽카페,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1511,세븐데이즈,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1512,왓더버거,403236.1929,205312.2015,부산광역시 기장군 장안읍 덕선리 914번지 
1513,불스초이스,382095,193310,부산광역시 북구 덕천동 763번지 포시즌파크화명 
1514,퍼지네이블 푸드로켓,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1515,뜨겁냥차갑냥,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1516,투헌터,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1517,부릉부릉키친,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1518,이태리김씨,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1519,쉬림진,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1520,뜨겁냥차갑냥,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1521,투헌터,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1522,알로하키친,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1523,빈스킹,403840,202083,부산광역시 기장군 일광면 동백리 425-1번지 
1524,치얼(Cheer),403840,202083,부산광역시 기장군 일광면 동백리 425-1번지 
1525,맛미,403840,202083,부산광역시 기장군 일광면 동백리 425-1번지 
1526,프리터스,383052.8691,196687.9701,부산광역시 북구 금곡동 1874-3번지 농협하나로클럽부산점 야외광장 
1527,도시캠핑,383052.8691,196687.9701,부산광역시 북구 금곡동 1874-3번지 농협하나로클럽부산점야외광장 
1528,알로핫,383052.8691,196687.9701,부산광역시 북구 금곡동 1874-3번지 
1529,차스테이크,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 부산프리미엄아울렛 
1530,포치트럭투(2),380105.3504,186677.6084,부산광역시 사상구 괘법동 572-17번지 경전철르네시떼하부공간 
1531,삼락카페,379828.5007,187495.4227,부산광역시 사상구 삼락동 29-43번지 삼락체육공원내 자전거대여점주변 
1532,두남자카츠(푸드트럭),394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1533,떡모푸드트럭,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1534,제이쉐프,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1535,블랙파이어 핫도그,394606.5828,187941.1515,1500번지 
1536,뜨겁냥차갑냥,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1537,또와브로[푸드트럭],394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1538,화이어큐브스테이크,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1539,이태리김씨(푸드트럭),394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1540,티로스(푸드트럭),394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1541,엘투애드(L2Ad),394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1542,고고푸드트럭,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1543,집나온형제,395169.8742,187080.1852,부산광역시 해운대구 우동 1390번지 
1544,빈스킹,395169.8742,187080.1852,
1545,빈스킹,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1546,츄로스토리,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1547,즉석수제어묵,391294.9768,182706.362,부산광역시 남구 대연동 712-2번지 
1548,샐랜독(salandog),395169.8742,187080.1852,부산광역시 해운대구 우동 1390번지 
1549,친구찾기,395169.8742,187080.1852,부산광역시 해운대구 우동 1390번지 
1550,츄로스토리,395169.8742,187080.1852,
1551,길카페,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1552,더트래블,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1553,1991핫도그,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1554,개집푸드트럭,394606.5828,187941.1515,부산광역시 해운대구 우동 1500번지 
1555,빈스킹,382095,193310,부산광역시 북구 덕천동 763번지 
1556,하오츠,382095,193310,부산광역시 북구 덕천동 763번지 포시즌파크화명 
1557,도원결의,382095,193310,부산광역시 북구 덕천동 763번지 포시즌파크화명 
1558,Wanted(원티드),393787.8626,188142.6282,부산광역시 해운대구 우동 1476번지 
1559,퍼지네이블 푸드로켓,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1560,알로하키친,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1561,투헌터,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1562,화이어큐브스테이크,394524.0438,187575.1002,부산광역시 해운대구 우동 1413-4번지 
1563,알로하키친,386943.8687,182694.6618,부산광역시 동구 초량동 45-39번지 
1564,빈스킹,386943.8687,182694.6618,부산광역시 동구 초량동 45-39번지 북항재개발사업지내크루즈임시주차장(부산항시민해수온천야외수영장내푸드존) 
1565,WANTED(원티드),386943.8687,182694.6618,부산광역시 동구 초량동 45-39번지 
1566,소타워즈,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1567,빈스킹,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1568,뜨겁냥차갑냥,394524.0438,187575.1002,부산광역시 해운대구 우동 1413-4번지 
1569,ChapChaf(찹찹),382095,193310,부산광역시 북구 덕천동 763번지 포시즌파크화명 
1570,하오츠,393787.8626,188142.6282,부산광역시 해운대구 우동 1467번지 
1571,동고동락,385251.4428,179843.7803,부산광역시 중구 광복동2가 1-2번지 용두산공원 벽천분수대 인근 
1572,매튜(MATTHEW)516,403840,202083,부산광역시 기장군 일광면 동백리 425-1번지 
1573,노랑쉐프푸드,403840,202083,부산광역시 기장군 일광면 동백리 425-1번지 
1574,알로하키친,403236.1929,205312.2015,부산광역시 기장군 장안읍 좌천리 545번지 
1575,꿔보로,393908.2769,188258.7379,부산광역시 해운대구 우동 1469번지 
1576,킹스테이크&퀸쥬시,393908.2769,188258.7379,부산광역시 해운대구 우동 1468번지 
1577,도쿄(tokyo)트럭,199423.1011,444258.5553,서울특별시 서초구 반포동 15-2번지 반포종합운동장 
1578,앤디캔디,199423.1011,444258.5553,서울특별시 서초구 반포동 15-2번지 반포종합운동장 
1579,주스킹,199423.1011,444258.5553,서울특별시 서초구 반포동 15-2번지 반포종합운동장 
1580,shu hotdog(슈핫도그),199423.1011,444258.5553,서울특별시 서초구 반포동 15-2번지 반포종합운동장 
1581,마쿤키친카페,197423.1136,446482.3764,서울특별시 용산구 이촌동 302-17번지 이촌한강공원 
1582,한입두입,197423.1136,446482.3764,서울특별시 용산구 이촌동 302-17번지 
1583,마피아츄러스,197423.1136,446482.3764,서울특별시 용산구 이촌동 302-17번지 
1584,츄로킹13,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1585,프랑스분식,199423.1011,444258.5553,서울특별시 서초구 반포동 15-2번지 반포종합운동장 
1586,분식푸드트럭,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1587,마쿤키친카페,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 
1588,스테이크아웃(STEAKOUT),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1589,필리스테이크,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1590,씨앗호떡등푸드트럭,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1591,지로스푸드트럭,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1592,푸드트럭팩토리,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1593,라오푸드트럭,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
1594,1PY KITCHEN #TOKYO,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(93구8958) 
1595,하이5이브,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
1596,주토스트,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
1597,스타빅,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(92버7441) 
1598,츄앤츄,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
1599,스낵존,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
1600,냠냠쩝쩝,351050.748,467410.0112,강원도 평창군 대관령면 134-1번지 대관령눈꽃축제장 
1601,닥가게(80로4845),190980.1338,451531.5905,서울특별시 마포구 성산동 390-1번지 
1602,슈퍼스트림,198122.002,452035.3857,서울특별시 중구 무교동 45번지 청계광장 
1603,매직킹,198122.002,452035.3857,서울특별시 중구 무교동 45번지 청계광장 
1604,슈퍼스트라이크,194065.635,447512.3389,
1605,국가대표 트럭,204410.3731,451211.864,서울특별시 성동구 사근동 110번지 
1606,푸드트럭팩토리,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1607,푸드트럭팩토리동탄점,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1608,시현이네,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1609,진스델리,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1610,푸드트럭팩토리 고양점,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1611,달솜(dalsom),205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1612,쥬꼬면,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1613,문어형타코야끼,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
1614,착햄,194794.057,446552.6331,서울특별시 영등포구 여의도동 86-7번지 여의도한강공원민속놀이마당(83모7926) 
1615,한화비앤비 빈스앤베리즈,194794.057,446552.6331,서울특별시 영등포구 여의도동 86-7번지 여의도한강공원 민속놀이마당 
1616,냠냠떡볶이,203431.1586,440832.3168,서울특별시 서초구 양재동 316-10번지 양재시민의숲 3번출구 앞 
1617,팬더그릴(Pan the grill),194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장(89모1083) 
1618,까리한청년들,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장(85머5112) 
1619,오빠트럭,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장80다9996 
1620,톡투미다밥협동조합,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장94보4365 
1621,러브디아,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장86모8836 
1622,욜로(YOLO),194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장(경기86거3455) 
1623,멕시드라이버,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장80우6569 
1624,더트럭오브서프독,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(80거1831) 
1625,판타스테이크,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(86버7752) 
1626,안다미로,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(81마1559) 
1627,무빙키친,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 물빛광장87오8974 
1628,업스키친,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(89구4348) 
